Document,Title,Book,Author,URL,Classification
1TH-4-ENG.txt,1 Thessalonians 4,New Testament (New International Version),,listen.bible.is/ENGNIV/1TH/4,Religious
1TH-4-KNJ.txt,1 Tesalonicenses 4,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TH/4,Religious
1TH-5-ENG.txt,1 Thessalonians 5,New Testament (New International Version),,listen.bible.is/ENGNIV/1TH/5,Religious
1TH-5-KNJ.txt,1 Tesalonicenses 5,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TH/5,Religious
1TI-1-ENG.txt,1 Timothy 1,New Testament (New International Version),,listen.bible.is/ENGNIV/1TI/1,Religious
1TI-1-KNJ.txt,1 Timoteo 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TI/1,Religious
1TI-2-ENG.txt,1 Timothy 2,New Testament (New International Version),,listen.bible.is/ENGNIV/1TI/2,Religious
1TI-2-KNJ.txt,1 Timoteo 2,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TI/2,Religious
1TI-3-ENG.txt,1 Timothy 3,New Testament (New International Version),,listen.bible.is/ENGNIV/1TI/3,Religious
1TI-3-KNJ.txt,1 Timoteo 3,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TI/3,Religious
1TI-4-ENG.txt,1 Timothy 4,New Testament (New International Version),,listen.bible.is/ENGNIV/1TI/4,Religious
1TI-4-KNJ.txt,1 Timoteo 4,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TI/4,Religious
1TI-5-ENG.txt,1 Timothy 5,New Testament (New International Version),,listen.bible.is/ENGNIV/1TI/5,Religious
1TI-5-KNJ.txt,1 Timoteo 5,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TI/5,Religious
1TI-6-ENG.txt,1 Timothy 6,New Testament (New International Version),,listen.bible.is/ENGNIV/1TI/6,Religious
1TI-6-KNJ.txt,1 Timoteo 6,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/1TI/6,Religious
2CH-1-ENG.txt,2 Chronicles 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/1,Religious
2CH-1-KNJ.txt,2A Crónicas 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/1,Religious
2CH-10-ENG.txt,2 Chronicles 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/10,Religious
2CH-10-KNJ.txt,2A Crónicas 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/10,Religious
2CH-11-ENG.txt,2 Chronicles 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/11,Religious
2CH-11-KNJ.txt,2A Crónicas 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/11,Religious
2CH-13-ENG.txt,2 Chronicles 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/13,Religious
2CH-13-KNJ.txt,2A Crónicas 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/13,Religious
2CH-14-ENG.txt,2 Chronicles 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/14,Religious
2CH-14-KNJ.txt,2A Crónicas 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/14,Religious
2CH-15-ENG.txt,2 Chronicles 15,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/15,Religious
2CH-15-KNJ.txt,2A Crónicas 15,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/15,Religious
2CH-16-ENG.txt,2 Chronicles 16,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/16,Religious
2CH-16-KNJ.txt,2A Crónicas 16,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/16,Religious
2CH-17-ENG.txt,2 Chronicles 17,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/17,Religious
2CH-17-KNJ.txt,2A Crónicas 17,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/17,Religious
2CH-18-ENG.txt,2 Chronicles 18,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/18,Religious
2CH-18-KNJ.txt,2A Crónicas 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/18,Religious
2CH-19-ENG.txt,2 Chronicles 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/19,Religious
2CH-19-KNJ.txt,2A Crónicas 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/19,Religious
2CH-2-ENG.txt,2 Chronicles 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/2,Religious
2CH-2-KNJ.txt,2A Crónicas 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/2,Religious
2CH-20-ENG.txt,2 Chronicles 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/20,Religious
2CH-20-KNJ.txt,2A Crónicas 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/20,Religious
2CH-21-ENG.txt,2 Chronicles 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/21,Religious
2CH-21-KNJ.txt,2A Crónicas 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/21,Religious
2CH-22-ENG.txt,2 Chronicles 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/22,Religious
2CH-22-KNJ.txt,2A Crónicas 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/22,Religious
2CH-23-ENG.txt,2 Chronicles 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/23,Religious
2CH-23-KNJ.txt,2A Crónicas 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/23,Religious
2CH-24-ENG.txt,2 Chronicles 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/24,Religious
2CH-24-KNJ.txt,2A Crónicas 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/24,Religious
2CH-25-ENG.txt,2 Chronicles 25,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/25,Religious
2CH-25-KNJ.txt,2A Crónicas 25,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/25,Religious
2CH-26-ENG.txt,2 Chronicles 26,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/26,Religious
2CH-26-KNJ.txt,2A Crónicas 26,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/26,Religious
2CH-27-ENG.txt,2 Chronicles 27,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/27,Religious
2CH-27-KNJ.txt,2A Crónicas 27,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/27,Religious
2CH-28-ENG.txt,2 Chronicles 28,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/28,Religious
2CH-28-KNJ.txt,2A Crónicas 28,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/28,Religious
2CH-29-ENG.txt,2 Chronicles 29,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/29,Religious
2CH-29-KNJ.txt,2A Crónicas 29,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/29,Religious
2CH-3-ENG.txt,2 Chronicles 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/3,Religious
2CH-3-KNJ.txt,2A Crónicas 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/3,Religious
2CH-30-ENG.txt,2 Chronicles 30,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/30,Religious
2CH-30-KNJ.txt,2A Crónicas 30,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/30,Religious
2CH-31-ENG.txt,2 Chronicles 31,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/31,Religious
2CH-31-KNJ.txt,2A Crónicas 31,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/31,Religious
2CH-32-ENG.txt,2 Chronicles 32,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/32,Religious
2CH-32-KNJ.txt,2A Crónicas 32,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/32,Religious
2CH-33-ENG.txt,2 Chronicles 33,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/33,Religious
2CH-33-KNJ.txt,2A Crónicas 33,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/33,Religious
2CH-34-ENG.txt,2 Chronicles 34,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/34,Religious
2CH-34-KNJ.txt,2A Crónicas 34,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/34,Religious
2CH-35-ENG.txt,2 Chronicles 35,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/35,Religious
2CH-35-KNJ.txt,2A Crónicas 35,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/35,Religious
2CH-36-ENG.txt,2 Chronicles 36,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/36,Religious
2CH-36-KNJ.txt,2A Crónicas 36,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/36,Religious
2CH-4-ENG.txt,2 Chronicles 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/4,Religious
2CH-4-KNJ.txt,2A Crónicas 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/4,Religious
2CH-5-ENG.txt,2 Chronicles 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/5,Religious
2CH-5-KNJ.txt,2A Crónicas 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/5,Religious
2CH-6-ENG.txt,2 Chronicles 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/6,Religious
2CH-6-KNJ.txt,2A Crónicas 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/6,Religious
2CH-7-ENG.txt,2 Chronicles 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/7,Religious
2CH-7-KNJ.txt,2A Crónicas 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/7,Religious
2CH-8-ENG.txt,2 Chronicles 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/8,Religious
2CH-8-KNJ.txt,2A Crónicas 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/8,Religious
2CH-9-ENG.txt,2 Chronicles 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/2CH/9,Religious
2CH-9-KNJ.txt,2A Crónicas 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CH/9,Religious
2CO-1-ENG.txt,2 Corinthians 1,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/1,Religious
2CO-1-KNJ.txt,2 Corintios 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/1,Religious
2CO-10-ENG.txt,2 Corinthians 10,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/10,Religious
2CO-10-KNJ.txt,2 Corintios 10,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/10,Religious
2CO-11-ENG.txt,2 Corinthians 11,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/11,Religious
2CO-11-KNJ.txt,2 Corintios 11,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/11,Religious
2CO-12-ENG.txt,2 Corinthians 12,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/12,Religious
2CO-12-KNJ.txt,2 Corintios 12,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/12,Religious
2CO-13-ENG.txt,2 Corinthians 13,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/13,Religious
2CO-13-KNJ.txt,2 Corintios 13,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/13,Religious
2CO-2-ENG.txt,2 Corinthians 2,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/2,Religious
2CO-2-KNJ.txt,2 Corintios 2,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/2,Religious
2CO-3-ENG.txt,2 Corinthians 3,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/3,Religious
2CO-3-KNJ.txt,2 Corintios 3,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/3,Religious
2CO-4-ENG.txt,2 Corinthians 4,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/4,Religious
2CO-4-KNJ.txt,2 Corintios 4,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/4,Religious
2CO-5-ENG.txt,2 Corinthians 5,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/5,Religious
2CO-5-KNJ.txt,2 Corintios 5,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/5,Religious
2CO-6-ENG.txt,2 Corinthians 6,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/6,Religious
2CO-6-KNJ.txt,2 Corintios 6,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/6,Religious
2CO-7-ENG.txt,2 Corinthians 7,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/7,Religious
2CO-7-KNJ.txt,2 Corintios 7,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/7,Religious
2CO-8-ENG.txt,2 Corinthians 8,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/8,Religious
2CO-8-KNJ.txt,2 Corintios 8,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/8,Religious
2CO-9-ENG.txt,2 Corinthians 9,New Testament (New International Version),,listen.bible.is/ENGNIV/2CO/9,Religious
2CO-9-KNJ.txt,2 Corintios 9,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2CO/9,Religious
2JN-1-ENG.txt,2 John 1,New Testament (New International Version),,listen.bible.is/ENGNIV/2JN/1,Religious
2JN-1-KNJ.txt,2 Juan 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2JN/1,Religious
2KI-1-ENG.txt,2 Kings 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/1,Religious
2KI-1-KNJ.txt,2A Reyes 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/1,Religious
2KI-10-ENG.txt,2 Kings 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/10,Religious
2KI-10-KNJ.txt,2A Reyes 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/10,Religious
2KI-11-ENG.txt,2 Kings 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/11,Religious
2KI-11-KNJ.txt,2A Reyes 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/11,Religious
2KI-12-ENG.txt,2 Kings 12,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/12,Religious
2KI-12-KNJ.txt,2A Reyes 12,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/12,Religious
2KI-13-ENG.txt,2 Kings 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/13,Religious
2KI-13-KNJ.txt,2A Reyes 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/13,Religious
2KI-14-ENG.txt,2 Kings 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/14,Religious
2KI-14-KNJ.txt,2A Reyes 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/14,Religious
2KI-15-ENG.txt,2 Kings 15,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/15,Religious
2KI-15-KNJ.txt,2A Reyes 15,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/15,Religious
2KI-16-ENG.txt,2 Kings 16,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/16,Religious
2KI-16-KNJ.txt,2A Reyes 16,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/16,Religious
2KI-17-ENG.txt,2 Kings 17,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/17,Religious
2KI-17-KNJ.txt,2A Reyes 17,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/17,Religious
2KI-18-ENG.txt,2 Kings 18,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/18,Religious
2KI-18-KNJ.txt,2A Reyes 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/18,Religious
2KI-19-ENG.txt,2 Kings 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/19,Religious
2KI-19-KNJ.txt,2A Reyes 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/19,Religious
2KI-2-ENG.txt,2 Kings 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/2,Religious
2KI-2-KNJ.txt,2A Reyes 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/2,Religious
2KI-20-ENG.txt,2 Kings 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/20,Religious
2KI-20-KNJ.txt,2A Reyes 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/20,Religious
2KI-21-ENG.txt,2 Kings 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/21,Religious
2KI-21-KNJ.txt,2A Reyes 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/21,Religious
2KI-22-ENG.txt,2 Kings 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/22,Religious
2KI-22-KNJ.txt,2A Reyes 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/22,Religious
2KI-23-ENG.txt,2 Kings 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/23,Religious
2KI-23-KNJ.txt,2A Reyes 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/23,Religious
2KI-24-ENG.txt,2 Kings 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/24,Religious
2KI-24-KNJ.txt,2A Reyes 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/24,Religious
2KI-25-ENG.txt,2 Kings 25,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/25,Religious
2KI-25-KNJ.txt,2A Reyes 25,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/25,Religious
2KI-3-ENG.txt,2 Kings 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/3,Religious
2KI-3-KNJ.txt,2A Reyes 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/3,Religious
2KI-4-ENG.txt,2 Kings 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/4,Religious
2KI-4-KNJ.txt,2A Reyes 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/4,Religious
2KI-5-ENG.txt,2 Kings 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/5,Religious
2KI-5-KNJ.txt,2A Reyes 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/5,Religious
2KI-6-ENG.txt,2 Kings 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/6,Religious
2KI-6-KNJ.txt,2A Reyes 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/6,Religious
2KI-7-ENG.txt,2 Kings 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/7,Religious
2KI-7-KNJ.txt,2A Reyes 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/7,Religious
2KI-8-ENG.txt,2 Kings 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/8,Religious
2KI-8-KNJ.txt,2A Reyes 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/8,Religious
2KI-9-ENG.txt,2 Kings 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/2KI/9,Religious
2KI-9-KNJ.txt,2A Reyes 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2KI/9,Religious
2PE-1-ENG.txt,2 Peter 1,New Testament (New International Version),,listen.bible.is/ENGNIV/2PE/1,Religious
2PE-1-KNJ.txt,2 Pedro 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2PE/1,Religious
2PE-2-ENG.txt,2 Peter 2,New Testament (New International Version),,listen.bible.is/ENGNIV/2PE/2,Religious
2PE-2-KNJ.txt,2 Pedro 2,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2PE/2,Religious
2PE-3-ENG.txt,2 Peter 3,New Testament (New International Version),,listen.bible.is/ENGNIV/2PE/3,Religious
2PE-3-KNJ.txt,2 Pedro 3,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2PE/3,Religious
2SA-1-ENG.txt,2 Samuel 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/1,Religious
2SA-1-KNJ.txt,2A Samuel 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/1,Religious
2SA-10-ENG.txt,2 Samuel 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/10,Religious
2SA-10-KNJ.txt,2A Samuel 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/10,Religious
2SA-11-ENG.txt,2 Samuel 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/11,Religious
2SA-11-KNJ.txt,2A Samuel 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/11,Religious
2SA-12-ENG.txt,2 Samuel 12,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/12,Religious
2SA-12-KNJ.txt,2A Samuel 12,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/12,Religious
2SA-13-ENG.txt,2 Samuel 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/13,Religious
2SA-13-KNJ.txt,2A Samuel 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/13,Religious
2SA-14-ENG.txt,2 Samuel 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/14,Religious
2SA-14-KNJ.txt,2A Samuel 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/14,Religious
2SA-15-ENG.txt,2 Samuel 15,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/15,Religious
2SA-15-KNJ.txt,2A Samuel 15,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/15,Religious
2SA-16-ENG.txt,2 Samuel 16,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/16,Religious
2SA-16-KNJ.txt,2A Samuel 16,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/16,Religious
2SA-17-ENG.txt,2 Samuel 17,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/17,Religious
2SA-17-KNJ.txt,2A Samuel 17,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/17,Religious
2SA-18-ENG.txt,2 Samuel 18,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/18,Religious
2SA-18-KNJ.txt,2A Samuel 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/18,Religious
2SA-19-ENG.txt,2 Samuel 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/19,Religious
2SA-19-KNJ.txt,2A Samuel 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/19,Religious
2SA-2-ENG.txt,2 Samuel 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/2SA/2,Religious
2SA-2-KNJ.txt,2A Samuel 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/2SA/2,Religious
